,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
158,2,Morning Run,6771.2,2060,2060,64.0,Run,Run,,7504425714,2022-07-21T11:36:03Z,2022-07-21T07:36:03Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,5,0,1,0,False,False,False,False,everyone,False,,"[43.36137187667191, -73.71453763917089]","[43.3627210278064, -73.71255163103342]",3.287,5.2,84.5,261.6,433.0,267.0,538.8,True,True,144.2,166.0,False,True,211.0,161.0,8000719374,8000719374,445174886827065344.fit,False,0,0,False,24403919,1,a7504425714,q_tgGzj|`MMa@KK_@Oc@Ec@@c@Lc@B}@ZICEGMqA]}@SkAA[HOf@i@T_@JUT_A\_ATw@Ry@X}AAKCIICm@GUKMMc@o@WWe@aAG]PwBFq@TaADu@BKHIPCtBC`Ba@x@Ir@O~AKjAa@fBg@RMFKF[XyKd@{JJsC@sBE[GIGGKAeACe@KsAFc@AuAMw@MmBc@qBk@kDq@o@Um@KoBk@yEkAiBo@_AYiA{@aCkA}As@_AU{A}@{CkAQOK[Eu@K}@QsCI}@@ODKv@i@FI@ICAk@d@{@l@{@f@WJ]BqAUU?}A~@]H}BnAgChAgAp@gBp@SJWPSHAAFGJIz@]pBqAlCmAh@_@nAg@d@W|@_@z@i@PIRCJ@h@Nb@@PCjBaAt@c@TIF@@FCLQVk@d@EL?`@PtA`@nEHZHJ`@V^N`B\VL|@h@p@Lb@NpClAj@ZbDtAt@f@fAZ|Cx@jATpA\`E~@fAZpARzCr@tARHDPTVLZBX?pCUJ@JDHJD`@GtBO~AUrGUnEExAMzBI~BEd@I^SR_Ad@s@VgAPqAH_ARw@FUDWJYDa@Ck@Dq@CG@GNGrAQdAOvBA\BNNf@l@v@f@x@V|@Th@DL@NEXI^m@hBc@x@OP,2
159,2,Afternoon Run,14504.3,4069,4576,90.0,Run,Run,,7501991483,2022-07-20T21:12:23Z,2022-07-20T17:12:23Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,6,0,1,0,False,False,False,False,everyone,False,,"[43.36137464269996, -73.71447427198291]","[43.35852270014584, -73.70083666406572]",3.565,6.2,84.1,280.0,441.0,278.0,1139.5,True,True,152.2,177.0,False,True,207.0,134.0,7998034711,7998034711,445161862345031680.fit,False,0,0,False,24403919,1,a7501991483,q_tgGnj|`MOYYSSEYAs@?mALKDOLMFECCKMsASi@EOK{@AaAL]d@k@Zm@XsAd@kAHe@RaC?GIEy@@GCKO]o@k@u@Qi@Ea@DsAP}AN}@D_ADKJEb@@h@Er@?LCj@[\IL?b@Hh@E`@Kl@FJAXIx@YxASZMb@[JSJm@HIJEJ?d@Hd@@d@HXJ`BpA^XpAfA~AbBd@l@rFdGd@p@bA~Al@n@n@lAl@r@Xh@RXr@l@t@v@hAx@ZP\JhAh@t@b@f@Tj@\l@T|B~At@PtBt@vGrAbFxApCbAzAb@j@d@vB~@|Ax@TTDLR`AXbAl@fF`@vBLz@V|@Zl@X~@tAzCnA`Bj@d@n@`@|@^r@^v@X`@TzBbAz@b@n@^v@ZxBjA\HH?FGJ]h@uCxAeGnAiEXw@ZuArB_H`CcJfA}CjHqUjCeIXu@jBgG^aA^aBdAmDhCkK|@aGp@oFBQAOGIq@Wa@Qu@c@][gAu@u@a@_Aw@m@a@WUQWSg@Kq@Ea@EiEK_CEOIIYKEECEEOAc@DyAB_CKwAQuAI]]{@i@eAEMAMBO\k@F]KgDMkBKiCHa@x@aBLY@_@GqA@_@DKl@s@XMJCvBUrFQ^@JDJFLZ?NA?QyAF_@v@{B^wA`@}@\a@ROLAp@FxAKn@Kb@@b@AXEFI?a@WmDKkD]}SCYQiA?S@u@EcABuBIcGV_EAO[c@EOOuBUkBY_ECOGMWS_Be@I?KBSRgB|Ci@v@g@f@u@l@aAp@a@T{@Xe@LoBT}Ed@q@J{@B{BVm@V}@RaHtCq@^w@h@KFKTO?KDk@`@oBnB_ErDkGnFkAfAs@r@aN~LaA`Ao@h@uArA}AhBc@n@y@jBoInO_DhEiApA}DfFs@tAaBzBi@`A[`@wAfCeBbC[\c@p@cAlAiAbBe@h@y@jAaA`A{AhBi@XkAdA{Av@oAX}@^{FhBg@@c@OMAg@B}@SoCPY?KC_@WOUKSQq@MmACs@AgBIcB@o@Hi@FMPWVM`AUzBQtAQ`AGfAEN@JDFJF`@l@pMCl@ETKNMHQB_BF}AT_DTg@C]OOO[g@KWMs@GeEEeA?uALo@NWRMb@OjGq@jAOXALBLDHJFLDd@N`DZxEFhBAPENKJKFwAP,2
160,2,Morning Run,6859.2,2173,2173,69.0,Run,Run,,7499021491,2022-07-20T11:23:49Z,2022-07-20T07:23:49Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,,"[43.36135419085622, -73.71450377628207]","[43.36292604915798, -73.71286335401237]",3.157,5.1,84.1,248.9,361.0,254.0,540.8,True,True,142.2,160.0,False,True,217.0,168.0,7994780018,7994780018,445151539114311681.fit,False,0,0,False,24403919,1,a7499021491,m_tgGtj|`MMQ_@QOOGCo@CY?_@Ha@Bc@ZGBI?GEMWCg@Sm@QkAAM?a@Fa@Nc@f@o@To@XcA\}@`@}BFy@AIEII?S@Q?[Qa@u@c@a@a@gA?c@PqCVyACg@BOFMHEJAf@Fl@Af@DTGj@UnBKfASf@K~@[\I\E^Kj@[LODS@OAoAFiBFiDf@qJDeBHoA@mCC]GGICK?q@HKCUQKEw@Fq@AcAG{AScCm@eEs@s@ScBm@cHeBuBo@kBs@o@k@uBgAeCcA}@UcAw@s@YyAu@i@QGIK]Eq@SyAIqBM}@@MHKj@[PQDKE?k@b@gAf@y@f@aAFw@KSBYF]RgAp@eCfAi@\_C`AmBdA}Bt@C@h@OhAg@j@MzBuA|@_@`CsAXI`@Sd@OvAu@^ML?l@D\HPChAq@v@_@l@a@JEBFKZu@p@EJALZdBNhBPhBHRJJjA`@n@Z`AZdAp@rAXf@Pz@b@z@j@j@PbAh@bA^p@`@lDdAjDp@nCv@z@PzAb@p@HrBZfA^hATJDj@b@RDX?vAGp@I`@CTDHFDLBP?t@OvCCdAa@tH[zJMlCOVg@VeAZyA\iAJw@TaABa@Da@Lc@FU?OCw@@QHGHGTIjAKd@Gz@EnB@XJVl@l@p@|@BNr@PHHBJCX]bBu@`C]p@k@t@Q`@,2
161,2,Evening Run,14522.8,3930,3969,112.0,Run,Run,,7496810898,2022-07-19T22:07:25Z,2022-07-19T18:07:25Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,,"[43.32816864363849, -73.67581995204091]","[43.32828104496002, -73.67691990919411]",3.695,5.9,84.5,293.6,451.0,294.0,1153.8,True,True,156.6,177.0,False,True,168.0,121.0,7992361279,7992361279,445140100542660608.fit,False,0,0,False,24403919,1,a7496810898,_pmgGzxt`MRqAd@uANWt@_ABM?MIUe@g@IEWAkBZWLc@`@K@OEUWs@uA]c@eC}BGAMXm@dCeAvFQnACd@]zAg@fAa@~Ak@hAs@~@a@Z]h@uA`AaBv@uAXgCPuFt@s@?{BXc@RiAXgHxCmAp@wCdCiAhAoDxCy@~@aFbEyCvCaAv@gGzFiA|@{DtDq@t@uBlCw@nAe@fAaAdBe@fAiBbDgAtBcAzA}CvD_AnA{AfByAjBo@pAs@dAe@l@mBzCcAtAWn@}@fAgAbAaAtAo@n@_@j@iAxAu@nAcAnAmCrCcA~@{@f@k@b@yBt@y@NgDx@q@Vg@^GHE^CzA_@jHS`FEbBSxDAx@F`@HJ^Dj@TjAPXJ`@Xv@~@~@n@d@l@z@t@f@|@~@x@lArA`A|@h@x@lAvAj@bAfCtDdBtBt@l@zA|@t@V|BpAv@Xx@p@rDdBz@h@bBh@d@Bl@JhA^~@N|Ah@pBb@p@ZzHvCnDhBZj@Tn@j@vFPhAx@vDbAdD`@z@dAnB`AbA~@t@fAb@tBlAtBx@zA`AjBx@l@^`Bp@TCJYbAyEl@uBLu@b@oAJa@b@{Ab@iALw@x@kCl@qCh@{APs@p@sB^gBdDqJr@kC\cAp@iCtA_EtAmEhCyHr@eCVgAv@cCTgAf@uATcAZeArAwFd@_E^sB`@yC?]MUe@Wu@m@eBgAaDqCm@{@]_AOs@E}@AcDEe@O}@GKa@[Ma@As@ByEIyAIa@[mA}@uBCO@OTg@D_@EcA?yAOiBAgAIiAHc@t@_BH_@@c@EiABc@d@u@HIXKnAKdC_@fCQf@QRU|@yBLQD?Ns@`@_A`@m@XUvAHrB]pAAJCFI@WWcDM{DAcAE}AC}DKmEC_CBa@Vm@F]IeBAkBFOPQhAa@FKDMDc@?u@SmCAw@DOFMJGLCLBb@^H@FGDmAL}ACc@Mq@Ec@?c@Da@Lm@^eAR{@XyBN{BDSHKJEh@BHEDK@OG_@IKIAIDYf@Ql@GlCCJC@CYNuBSeD?c@BORUZEpE^lAGhD\XFTRH`@LtCDtALbCNhGH\j@bATh@Hp@@f@AHCACKCw@Mm@O_@i@_AMg@IwAK{EQaCOoDGg@EKSGgACgKq@W@IFOZAN@d@NtB@h@CpAKpB,2
162,2,Morning Run,6763.7,2080,2080,66.0,Run,Run,,7493792840,2022-07-19T11:57:05Z,2022-07-19T07:57:05Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,6,0,1,0,False,False,False,False,everyone,False,,"[43.36139274761081, -73.7145699094981]","[43.362872740253806, -73.71293334290385]",3.252,4.3,83.8,257.1,393.0,262.0,534.7,True,True,147.7,164.0,False,True,208.0,161.0,7989053218,7989053218,445128886919921664.fit,False,0,0,False,24403919,1,a7493792840,u_tgG`k|`My@s@WK]Ei@?a@DSFa@ZIBICO[UuAWcAMgAB[LYf@i@Zc@\w@TcA^qA^wBAKKOs@CQGIGs@qA_@e@KUCM@[f@wGFSFEb@A`@IX?TAnAa@bA?lAKv@El@UpA]`Aa@`@KPQFYLgFj@{NRcEBuBAQEKGIKEK?k@LMAa@[KAq@Fu@?yAGcASu@Wu@Ke@OeAUiBSaCy@aBe@_@OyCo@sC}@sA{@{B{@kAm@k@SyAq@_AUq@i@i@WgC{@UOGIGMScCOsCK}@BMHI`@YXYFKACw@j@aAl@y@^UDkACi@@YFaA`@qAv@gAd@oAl@o@b@aA^iAj@a@Na@PPCVOxAgAnBaAjAa@fB_AlAw@p@]d@KJ?bAJZ?JCTI^WxBkAHED??DCJ_@f@]\EJAJ?LTvAFn@FlAThBJTRNjEtAd@^t@LjD|ApA~@`Cv@v@d@xCz@dCh@tD`A~@N|@X`ANzBl@`B\dBPvAFHB`@TL@zAIJ@JFFLBN@RCt@a@fHUfFg@xMG`@QTk@ZsC~@aAF{@NoAHiAXo@A_@Dc@EODGNCxAOz@OtB@l@Rh@^f@Tb@NT\Xt@JDH@NEf@o@nCYj@o@dBY\Yj@,2
163,2,Morning Run,14852.8,4475,4591,108.0,Run,Run,,7483585358,2022-07-17T10:42:41Z,2022-07-17T06:42:41Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,,"[43.361716037616134, -73.71424335055053]","[43.35946097038686, -73.70684162713587]",3.319,5.5,84.1,261.9,416.0,263.0,1172.2,True,True,149.0,174.0,False,True,207.0,130.0,7977763196,7977763196,445082539936219136.fit,False,0,0,False,24403919,1,a7483585358,uatgG`i|`Mu@EoAHk@XQGKWEm@Me@c@{B?MD[v@iA`@_AbAoD^aBD_@AIEEq@E]S_AuA]a@IWAM@a@JiAFgAL}@FeAHQJG^B^I^BX?TGf@W|@?rCUv@MfBc@`@@VQV]T{@DMHEz@Ej@HfAd@dBtA`A`AbBnBxD`Ep@|@n@t@jA~Az@rAt@`A\j@v@bAb@p@lAjAfAz@h@\|BdAn@b@d@NtAn@jC|ATHHAFKDMVsA?OAMGIICaAOu@a@QYKYSiAE_BQmBCsAOuCDiADWNg@Ze@h@a@b@K\?\FRNl@r@RNTFJAHIZu@`@o@\W^MhBUfDU`@B`@NRNTZN`@F\T|E?`@CLEJKFe@?q@OcAa@e@AkBNUFQLQVCLMbAA^JbDC^I\Wn@QJ{@?uANSFGHALAp@E^Op@SlAALBLVLlA`@vAVzC`@r@VnAXvBx@bEpAhCbAvDbBn@FzAEvDYx@Q~ACbNwAh@CvD_@nAQp@C~C_@vFg@~@Mb@QHIJYzBoIzAmElA}D~BaHr@{BlB_Hr@oCv@sCv@mDtBqMFg@?MEKGGkAo@iAu@cA{@yAy@o@c@cAeAIKQm@Ko@QqBGkCI_BCMGI_@UI]Aa@?q@JiC?q@MqBa@kBSe@k@}@EKAODM^i@DM@OQwAScEKmAAe@Je@t@wARi@@Q?c@EiABU~@qATK`Ie@h@M`@URYVg@rAoDVc@RS|@]x@@b@Ox@Mn@?p@GHCDI?_@KuAOwCS{HE{CEkA?kAEaCSqBAoACy@@_BE_AE}DHuCL{AAKMWK]IaBMm@E_@WuDKaAOYYQaAYa@AUL]b@OX[t@]l@y@jAm@n@aAp@qAp@oA`@k@HkI|@eABsBR{@\k@HyDxAuDdB}AdAuCfCmEhEiIfHuFjFeA|@cFrEmAlAq@h@yA~A{@lAm@v@cAfBsCtF{BdEy@vAcAxAu@z@kCjDaDzDWb@]p@iDbFoAtB}BfDqB~BcC`Dy@pAk@l@_BtBg@`@m@VkC|AsCv@}EdBi@Bi@Ua@BkASuBPi@Am@W[[O]Ou@IgAQqG@e@DSFQJM^Qj@KlEe@|CWN@NHHPDVJxCJ~ALtC@dBI^GJIF_@FmAFa@JMHILCNCjAM`BG|CUxFm@jMEnB,2
164,2,Chasing Paul down the bike trail,25809.0,6529,7089,234.0,Run,Run,0.0,7477896116,2022-07-16T10:42:08Z,2022-07-16T06:42:08Z,(GMT-05:00) America/New_York,-14400.0,,,United States,1,7,2,2,0,False,False,False,False,everyone,False,,"[43.4283609688282, -73.71256546117365]","[43.42571103014052, -73.71122837997973]",3.953,6.1,86.4,315.0,450.0,315.0,2056.9,True,True,164.5,193.0,False,True,178.0,102.0,7971449514,7971449514,445059415020699648.fit,False,0,0,False,24403919,1,a7477896116,gbahGp~{`MHsAVo@f@g@v@K~HnCzAVnDhAbJ~CZ_@pEqI^w@LcA|@uA`AqBz@cAfAyBT}@r@mA|@iA|@y@dDyGLMl@ARw@|@{@dEoA`B@nALfCKnBPtEGbCNtBbA~BlBnBr@bD|@bCXtCp@vHjFtDl@jBMVJZl@J@TQlAuB`DwEbCwEjAgB`CgCpAk@bD[hC\pBMz@BnBQtC?~@SfDuAfBg@zBMlEs@hDDdHt@l@]tAuBv@y@pBy@pGk@jIcBhJkATIhAgAz@Q~D]tFd@~Cc@~E_@`AY~BUtAi@~FiDpF{BdBe@pDWxAYhEQvB[vDqAfAq@zEsBpE_Cb@E~@Ph@GxDyBfAmAb@y@\wARiC\_BdBuEbCeFr@wD\{DhA}EnBqG|@_Ax@e@`AQzNFzAOfBAfF{@`@Y~AeB`BgAvAY|Fq@bDeAzB?vBaBxBoApAcAJBv@v@h@D\IbAo@fDcErB{@v@cAnAoChA}DDy@OgBF{@ViA`DmKJk@PgBEc@Ma@qCmEcBsDuAoEa@aC_@sFBiAMgF?}EQ{AD]NU^UzB_@|X}ChJw@hCCPNKhB@d@FLXLjAIrADxThCv@DxBMxAUpAe@~AiArBsBfFoHy@nAqAtAqAvBgChC{DfB{AZyCF{@EuGs@uDu@sBS{BOgBJKIM_@FmBCOWKe]hDmNjB[LSZCRRrBLtF?lDRnDb@dDbA~DrCbHdChETp@Bf@Ah@YrAsBzGy@lDMvALpBEd@m@xByBvEq@`AgClBkBpCaBhA{@BqAcAMAqAbAoFjD]BsAOkDnA{Hv@u@XiA|@gBzBc@XoGt@cD?qBOmAHiFIgBRaAd@UTg@|@mArEq@~Ci@tAUjAMdB{@nDsCpGyAhEo@zC]`C]t@e@j@kBbBaBdA{@TqAGe@HmHhDmDjBiFhBsOjA_B\gCdAoIvEqChAgGv@mB\}DXcH]yCViAXuAjA]NwDn@gAByKpBcHn@{BjA_BvBwAdAsFw@wDSyBTeBb@{Dd@uBl@_B~@_AT_DAeFLcDg@gDb@gBx@wA|AgCnDcAnBoA~AyDhHWXKB_A}@{CB}Be@oDqCaCwAiA_@yI}AiCcAmB}AoAq@s@SoAOwFDuEMeCWuCNsA`@iB~@]^e@nAcAl@{BjE_AxAoAx@QVg@dAeAnCsAjBmG~K_@`@_ATu@KWBo@g@UK}ACw@k@eAMq@c@s@AYKaAo@Ow@,2
165,2,Afternoon Run,14730.5,4074,4431,113.0,Run,Run,,7474893578,2022-07-15T19:50:20Z,2022-07-15T15:50:20Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,5,0,1,0,False,False,False,False,everyone,False,,"[43.40994098223746, -73.70318837463856]","[43.40960771776736, -73.70370168238878]",3.616,6.1,84.4,286.4,456.0,282.0,1166.6,True,True,156.4,178.0,False,True,130.0,101.0,7968154120,7968154120,445044837633261568.fit,False,0,0,False,24403919,1,a7474893578,co}gG|cz`Mm@~@M^aAdGOpCG\SR_An@SGOa@WuAg@sAQsAq@y@EOAy@IeA[eASuAkAcFAe@FSPS|BkAd@?x@f@J@VMp@{@`C}Ab@G~A@c@h@K`@EbA[lCAnAYhAD^DL|@~@L^Fd@?bCJjDPrDN|@EtAB^Jf@CLIH[FiA[uACkBm@c@WiAW[Ui@w@c@c@iAe@sA_@u@KwEPqBItABpCY~BAx@F|Aj@|BlBv@XxAx@zDt@nBH@MUg@MuB[_BW_FAyBJi@V[`@Oh@@IJ]Ac@UcBsBIOEa@By@V}AHiBPeAA}@JkAAa@Qw@?QN]|Au@|AeA\[NUV}@n@kEt@eBTw@GYIEqB[eDqAiCq@aBQaA?uEPiJdAiA^wC^cJbBm@R[^I\S|BOz@KvBHvGRvBBp@R|@D^ApEGhBi@dFs@vBqAfCcIlP{@dAm@pAOj@m@~@e@jAu@v@y@bBsApByBbE_@^cAZu@JYAOQUe@SMiAB[CYMo@c@g@A}@c@q@Ec@Qu@i@CG@[CKGCUNo@bAGd@EHiAj@YAqBq@cCg@qBSaGbAeH~Ae@Dq@Iq@Wq@y@GKJ]OFUAw@{@q@i@}@kBaBoFWg@g@c@iCgAKMVAjBf@h@TTR~@pBl@~BXx@|@dBvArB~@fAXPhA\f@Bt@G~Dw@x@Lv@IVNVl@T|CJXpB@vDd@hAZtBbADJ@N[pBLVbFvAh@JHCHKPsAFMZGx@Dr@PxB`AzBl@DCBITsB^aCAuAHg@Rw@~@sBtEoIzDiI\kAl@cAhA}AxD_IJIXGt@BDEX}@RWl@[|@[eBz@_@b@[p@OKK[Ls@x@aC`AkBb@uAPw@H_ARkDAkDDkBGa@_@kAYcBGgAAgCLkANeD`@aDLi@HK\GhA?lBn@n@XrA`AlAdArC|CxCfErAhCd@pA`@|APR\EtBoAnACfEgClAEt@GJNUv@a@lDYbDAjAJRn@x@V~@NZVBt@M\FEJIBe@@WH[d@Eb@PjFFn@NVTLV?TKPYFg@WeFIu@GUOOc@I]TINGb@TxFHr@PVLFXBVGRWDSBs@UaEK}@M[KIe@E_@VOn@V`GDZJVPNPFRAZYFQDa@YqGI]QSc@EWNKPKr@LjDNjBHRNJZD\GT[F_@UeGC[KWOQQGg@J,2
166,2,Morning Run,6477.5,2048,2048,69.0,Run,Run,,7472482966,2022-07-15T11:17:48Z,2022-07-15T07:17:48Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,,"[43.361358968541026, -73.71449556201696]","[43.36273427121341, -73.70834492146969]",3.163,5.0,84.7,250.9,387.0,255.0,513.9,True,True,140.5,159.0,False,True,207.0,157.0,7965460085,7965460085,445035506816811009.fit,False,0,0,False,24403919,1,a7472482966,m_tgGrj|`Mm@m@c@OQ?y@Hi@@UHUPGBKCMYGcAIg@Mc@G[Eg@?]HYPOX_@b@_AJm@Tm@ViAHi@T{@F_@AMEIGEo@ISKSWc@y@e@e@KWCO@SRqAAk@Dw@Jk@HgAFMJGJA`@Bb@C`@BTAt@Y`AGzASj@A^GxCw@^OPSD]?cAXqITkEBqANmCJmD?o@CWEUOWIKUC{@J}@Fm@?oAC_BUqBe@mB]wC{@g@KkAa@aAUw@WaB]iCu@_@Oq@c@oBu@gAg@k@]uAg@WC]NICu@m@a@k@QSyD}AOIGICOC}@K{@GaBSkB@MHIn@c@LMBI?C{AdA]Nc@TWJWDW@kAMe@HgEjBcAj@u@X}BtA{Ah@cAh@qBd@z@SrA_@h@SlAw@h@Sr@a@fA_@x@m@bA]r@Yd@OlAu@NG`@I`AHT?HC`Aq@\KpAq@DB?HCJORg@^EFAJR|AHv@FdARfBJXRNTHz@R~@\bB|@x@NnAd@tAr@^VzB~@v@X^?HBf@XXZTLl@JvA`@lB^|Af@~Bf@jAXbBZ`@NtBj@fAP`BH|A?l@VJ@b@EH@HFHLBN?v@Y|G]vFMrCEnBO|CC`AE`@ELSPa@JoAh@gAXm@JeADoBRSDWLkADs@AMDEDGR,2
167,2,Evening Trail Run,6450.6,2087,2199,118.0,Run,TrailRun,,7472195430,2022-07-14T23:27:15Z,2022-07-14T19:27:15Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,,"[43.331901440396905, -73.69031234644353]","[43.36278104223311, -73.7133449781686]",3.091,4.9,83.2,253.8,375.0,254.0,529.7,True,True,139.3,157.0,False,True,204.0,142.0,7965140507,7965140507,445034462879711233.fit,False,0,0,False,24403919,1,a7472195430,kgngGnsw`MGWIo@YwIYuCKWSMsAAwDXsB^m@D}@Tu@Lg@Fo@B[HQJi@f@UXOJu@Lm@VKASIIAI@c@`@GB]AK@uAl@u@l@QJSFk@Fm@Vy@Tu@f@cAhA]Xi@Pe@DGDSRo@jAGn@OX[Ti@ZMBc@F]Nk@Za@\i@\yA|AeAt@q@\o@|@aAf@}@x@m@v@q@b@EDJJ@TACQu@A[BUCGEEGAWJW`@QPYFOCYXWNSRKPQl@DlCO~CYxAEf@BZNh@Hx@Lh@TdBP`@FXAJGDSHUVLUJCLHJNZxBDf@Hp@?p@Gb@@p@UjAIjAKt@BXZfADv@ANSd@{@dBk@n@_AdBu@pCm@r@{@~AKZA\EL[v@[b@E@]?w@V_@Da@Pk@d@YNyCz@wATSL]^e@RI@GCMSYMUCq@Be@EYQs@s@[k@q@sCOsA_@u@_@cAg@w@g@m@ESQoAKYEII?a@P_@Hi@\WHg@Fs@CM@OTi@xAa@j@M`@I`ADf@Id@Er@G\GLKJk@ZQDICEKCy@Iy@IYKSICo@BKCm@U[a@OOGAG?KHATHf@PzBE~@SnA@^d@h@HRLt@B`@C\Oh@a@f@YPUBi@@WE}@g@a@o@WYm@UKAY@KA{CuBy@Wy@KSHGHWx@QTaC`AmAToAHs@LoBT_@H]ESBg@AQ@MHElAENIL[RQFg@BUDa@ZCJEj@Oj@CL?PDNNPTHnBTZJTPHH^r@NRRJn@HHD@LEZi@lC_@`AOj@a@|@y@bAKVBxAHZLT@A?I[uACi@?SDSFM\[^g@L]BSCNg@lA[j@EPCd@Dj@,2
168,2,Morning Run,12886.1,3124,3632,40.0,Run,Run,,7467132459,2022-07-14T10:34:10Z,2022-07-14T06:34:10Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,,"[43.35969767533243, -73.70094160549343]","[43.359149331226945, -73.70085661299527]",4.125,5.2,86.3,320.3,390.0,317.0,1000.5,True,True,160.1,177.0,False,True,167.0,157.0,7959566243,7959566243,445011949992837120.fit,False,0,0,False,24403919,1,a7467132459,ausgG|uy`MvAUnEa@TGNIDK@a@[iEQoHBOFKRMdCYVKHGFIDYUyAEOGISGK@o@RaBHI?ICOYIe@CgBGw@KYIEYCK@}@TmARs@FKEEKCO@w@Aa@I_BGi@Kc@c@eAc@uAUe@_@[UGo@DqAPWAKEGKCOGwBKmAWyAUw@O_@QUi@SMCkAAk@DUNELDvALvAVxDLnCJlBTxGNtB?XGVm@vAQp@C`@@PBPHJLFNBPAnAQZKVGn@Ef@Op@@tAYb@Ar@Kp@Bd@Id@Cd@Gd@CdASxBIhBYvAK\MLAJ@HHFNJvA?f@Kf@INKF[J]DaABs@HKDGJAP@Zf@pEPtFA`@ENUVk@N{AJs@LaAHKBc@\Bm@`AGtEc@\KHMDQ@a@e@iIK_CGg@IMMGQ?aBXoALuEp@OFKJKLGPEl@?^NxDP~BJd@Nb@VZLJLF`@Fp@@PC`A[^In@I~BO^GLKHOBS?Wu@mMIg@KKMEQ@cBX{Gz@_@NKNIPCRAl@L|ABnBLpBPz@R`@RTTLNB`@?nFo@lBONEJKFS?SYiE[{GCUIQKIOAeB^wCZoCb@[NKNGRCT?j@HvAFbCL`BF\Lb@`@h@\N`@@xFq@nAE^GLEJKDQ@Uk@aJKeCCSKUMCO@iB\yALmBX}@FMD_@PMJINIf@?j@NpDNbCJd@JZNXVXNFNB`@@tBYhC[fAI`@GLGFOBQ?UMyAm@cKCSIMOGW@}Fv@kBX_@HMHKLIRCT@p@HxAJjDH~@Tx@NVPRLHLD`@?nFo@xAK^ENGJKDQ?USgCg@sIE_@IMKEQ@uAZmD\}@Pm@F_@HOHKLIPGl@@b@LxDJlBRz@T`@VZ\N`@@x@OhBSbBU`BONEJMDQ?UQkBSkDQiECUIOMGQ?gB`@aD^mCd@MHKLGPEV?n@JnDL~BHh@Pd@T^JJNHNB`@@dFq@bCUNGHKDQ?SOwAg@wJGi@IOKEQ?s@PqIhA[PKLIRGl@JdBDnBNtBPx@R`@PRTLND`@@tBWpEa@\ENIJMDSAWSwB?ODKL`C?^ARQ^KH]JiBLaATw@JKBQJI?]W\IfC]lCUZGLIFIBOAQ[yDOwCIqB?e@BQDQJMXMhBQj@KL?DFAHMDmD\MFGNAd@XnEVlF@f@Gb@GLKHUFWBm@Ci@?mAN,2
